Kids_First_Biospecimen_ID	hallmark_name	gsea_score	data_type
BS_3ZPJAK9A	HALLMARK_P53_PATHWAY	-0.30564858893293634	exome_capture
BS_3ZPJAK9A	HALLMARK_PANCREAS_BETA_CELLS	0.14635116643324383	exome_capture
BS_3ZPJAK9A	HALLMARK_PEROXISOME	-0.23336615819815382	exome_capture
BS_3ZPJAK9A	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.34760372115586324	exome_capture
BS_3ZPJAK9A	HALLMARK_PROTEIN_SECRETION	-0.3731651395180774	exome_capture
BS_3ZPJAK9A	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.47097644911274883	exome_capture
BS_3ZPJAK9A	HALLMARK_SPERMATOGENESIS	-0.003474853360926927	exome_capture
BS_3ZPJAK9A	HALLMARK_TGF_BETA_SIGNALING	-0.2942641762428956	exome_capture
BS_3ZPJAK9A	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.48441112016361504	exome_capture
BS_3ZPJAK9A	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.5302004796707074	exome_capture
BS_3ZPJAK9A	HALLMARK_UV_RESPONSE_DN	0.11453797621061135	exome_capture
BS_3ZPJAK9A	HALLMARK_UV_RESPONSE_UP	-0.30222721172741523	exome_capture
BS_3ZPJAK9A	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.40580790437556974	exome_capture
BS_3ZPJAK9A	HALLMARK_XENOBIOTIC_METABOLISM	-0.28481384828480527	exome_capture
BS_4KNBXM3C	HALLMARK_ADIPOGENESIS	0.05736210577258338	exome_capture
BS_4KNBXM3C	HALLMARK_ALLOGRAFT_REJECTION	-0.26200380357495745	exome_capture
BS_4KNBXM3C	HALLMARK_ANDROGEN_RESPONSE	0.03353333038355516	exome_capture
BS_4KNBXM3C	HALLMARK_ANGIOGENESIS	0.4037407769860994	exome_capture
BS_4KNBXM3C	HALLMARK_APICAL_JUNCTION	0.08255342433374308	exome_capture
BS_4KNBXM3C	HALLMARK_APICAL_SURFACE	0.2976888221149009	exome_capture
BS_4KNBXM3C	HALLMARK_APOPTOSIS	0.06743585427396237	exome_capture
BS_4KNBXM3C	HALLMARK_BILE_ACID_METABOLISM	0.005363556485181359	exome_capture
BS_4KNBXM3C	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.12108686503750804	exome_capture
BS_4KNBXM3C	HALLMARK_COAGULATION	0.04840936170986415	exome_capture
BS_4KNBXM3C	HALLMARK_COMPLEMENT	0.13006375096344855	exome_capture
BS_4KNBXM3C	HALLMARK_DNA_REPAIR	-0.1839114956079434	exome_capture
BS_4KNBXM3C	HALLMARK_E2F_TARGETS	-0.3767236471984094	exome_capture
BS_4KNBXM3C	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.192022983816165	exome_capture
BS_4KNBXM3C	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.019989095303614673	exome_capture
BS_4KNBXM3C	HALLMARK_ESTROGEN_RESPONSE_LATE	0.022681156365864014	exome_capture
BS_4KNBXM3C	HALLMARK_FATTY_ACID_METABOLISM	0.043182943497039605	exome_capture
BS_4KNBXM3C	HALLMARK_G2M_CHECKPOINT	-0.29757359222548585	exome_capture
BS_4KNBXM3C	HALLMARK_GLYCOLYSIS	-0.08719622053918533	exome_capture
BS_4KNBXM3C	HALLMARK_HEDGEHOG_SIGNALING	-0.13326551177162582	exome_capture
BS_4KNBXM3C	HALLMARK_HEME_METABOLISM	0.20390932779528245	exome_capture
BS_4KNBXM3C	HALLMARK_HYPOXIA	0.1004008680909888	exome_capture
BS_4KNBXM3C	HALLMARK_IL2_STAT5_SIGNALING	0.21374555213734625	exome_capture
BS_4KNBXM3C	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.20378740678873694	exome_capture
BS_4KNBXM3C	HALLMARK_INFLAMMATORY_RESPONSE	0.3168094885727646	exome_capture
BS_4KNBXM3C	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.06134112255753171	exome_capture
BS_4KNBXM3C	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.08268383997563658	exome_capture
BS_4KNBXM3C	HALLMARK_KRAS_SIGNALING_DN	-0.08905877068614969	exome_capture
BS_4KNBXM3C	HALLMARK_KRAS_SIGNALING_UP	0.1303676940962825	exome_capture
BS_4KNBXM3C	HALLMARK_MITOTIC_SPINDLE	-0.19378600098399384	exome_capture
BS_4KNBXM3C	HALLMARK_MTORC1_SIGNALING	-0.03539007988416587	exome_capture
BS_4KNBXM3C	HALLMARK_MYC_TARGETS_V1	-0.2672049927102211	exome_capture
BS_4KNBXM3C	HALLMARK_MYC_TARGETS_V2	-0.10921923259746763	exome_capture
BS_4KNBXM3C	HALLMARK_MYOGENESIS	0.11579601876191416	exome_capture
BS_4KNBXM3C	HALLMARK_NOTCH_SIGNALING	-0.20157098128917028	exome_capture
BS_4KNBXM3C	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.08385604061873103	exome_capture
BS_4KNBXM3C	HALLMARK_P53_PATHWAY	0.04668090630090821	exome_capture
BS_4KNBXM3C	HALLMARK_PANCREAS_BETA_CELLS	-0.14931939714782666	exome_capture
BS_4KNBXM3C	HALLMARK_PEROXISOME	0.005537332198182338	exome_capture
BS_4KNBXM3C	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0616653520234991	exome_capture
BS_4KNBXM3C	HALLMARK_PROTEIN_SECRETION	-0.10286602579769674	exome_capture
BS_4KNBXM3C	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.13093415351399176	exome_capture
BS_4KNBXM3C	HALLMARK_SPERMATOGENESIS	-0.20959700908411977	exome_capture
BS_4KNBXM3C	HALLMARK_TGF_BETA_SIGNALING	-0.1029234865478523	exome_capture
BS_4KNBXM3C	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.11546618791530608	exome_capture
BS_4KNBXM3C	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.042223114424128655	exome_capture
BS_4KNBXM3C	HALLMARK_UV_RESPONSE_DN	-0.11861200289277529	exome_capture
BS_4KNBXM3C	HALLMARK_UV_RESPONSE_UP	-0.14415210281791319	exome_capture
BS_4KNBXM3C	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.1332940683991333	exome_capture
BS_4KNBXM3C	HALLMARK_XENOBIOTIC_METABOLISM	0.13007603584825345	exome_capture
BS_8ZE4Z9G5	HALLMARK_ADIPOGENESIS	0.22085781155700523	exome_capture
BS_8ZE4Z9G5	HALLMARK_ALLOGRAFT_REJECTION	-0.48228230200053507	exome_capture
BS_8ZE4Z9G5	HALLMARK_ANDROGEN_RESPONSE	0.11926616276117544	exome_capture
BS_8ZE4Z9G5	HALLMARK_ANGIOGENESIS	0.12414989300242177	exome_capture
BS_8ZE4Z9G5	HALLMARK_APICAL_JUNCTION	-0.07022343777383155	exome_capture
BS_8ZE4Z9G5	HALLMARK_APICAL_SURFACE	-0.1010237240736952	exome_capture
BS_8ZE4Z9G5	HALLMARK_APOPTOSIS	0.08931502488948156	exome_capture
BS_8ZE4Z9G5	HALLMARK_BILE_ACID_METABOLISM	-0.047865879430374264	exome_capture
BS_8ZE4Z9G5	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.24735426868885488	exome_capture
BS_8ZE4Z9G5	HALLMARK_COAGULATION	-0.18624364859444725	exome_capture
BS_8ZE4Z9G5	HALLMARK_COMPLEMENT	-0.2801374150638293	exome_capture
BS_8ZE4Z9G5	HALLMARK_DNA_REPAIR	0.44001443712905464	exome_capture
BS_8ZE4Z9G5	HALLMARK_E2F_TARGETS	0.5544125197964436	exome_capture
BS_8ZE4Z9G5	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.18110328298504225	exome_capture
BS_8ZE4Z9G5	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.16241461357690112	exome_capture
BS_8ZE4Z9G5	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.1157960194545372	exome_capture
BS_8ZE4Z9G5	HALLMARK_FATTY_ACID_METABOLISM	0.11555489322538273	exome_capture
BS_8ZE4Z9G5	HALLMARK_G2M_CHECKPOINT	0.6462779808109738	exome_capture
BS_8ZE4Z9G5	HALLMARK_GLYCOLYSIS	0.13142571978983658	exome_capture
BS_8ZE4Z9G5	HALLMARK_HEDGEHOG_SIGNALING	0.06239699757521955	exome_capture
BS_8ZE4Z9G5	HALLMARK_HEME_METABOLISM	-0.013944579542438357	exome_capture
BS_8ZE4Z9G5	HALLMARK_HYPOXIA	-0.05939072206164586	exome_capture
BS_8ZE4Z9G5	HALLMARK_IL2_STAT5_SIGNALING	-0.18598828054733318	exome_capture
BS_8ZE4Z9G5	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.23669844733453035	exome_capture
BS_8ZE4Z9G5	HALLMARK_INFLAMMATORY_RESPONSE	-0.3667220281220391	exome_capture
BS_8ZE4Z9G5	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.09731243209221568	exome_capture
BS_8ZE4Z9G5	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.14182840493800855	exome_capture
BS_8ZE4Z9G5	HALLMARK_KRAS_SIGNALING_DN	-0.3283543333379209	exome_capture
BS_8ZE4Z9G5	HALLMARK_KRAS_SIGNALING_UP	-0.29857900283758354	exome_capture
BS_8ZE4Z9G5	HALLMARK_MITOTIC_SPINDLE	0.39991517655962333	exome_capture
BS_8ZE4Z9G5	HALLMARK_MTORC1_SIGNALING	0.37086046336409617	exome_capture
BS_8ZE4Z9G5	HALLMARK_MYC_TARGETS_V1	0.3560278493703599	exome_capture
BS_8ZE4Z9G5	HALLMARK_MYC_TARGETS_V2	0.51144907780095	exome_capture
BS_8ZE4Z9G5	HALLMARK_MYOGENESIS	-0.29551469333768676	exome_capture
BS_8ZE4Z9G5	HALLMARK_NOTCH_SIGNALING	0.1793581989435111	exome_capture
BS_8ZE4Z9G5	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.310457326276978	exome_capture
BS_8ZE4Z9G5	HALLMARK_P53_PATHWAY	0.0982068207450115	exome_capture
BS_8ZE4Z9G5	HALLMARK_PANCREAS_BETA_CELLS	-0.06531994941108554	exome_capture
BS_8ZE4Z9G5	HALLMARK_PEROXISOME	0.20131272363477654	exome_capture
BS_8ZE4Z9G5	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.18799041334047492	exome_capture
BS_8ZE4Z9G5	HALLMARK_PROTEIN_SECRETION	0.36657025238796903	exome_capture
BS_8ZE4Z9G5	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0848805480991639	exome_capture
BS_8ZE4Z9G5	HALLMARK_SPERMATOGENESIS	0.061432811572328216	exome_capture
BS_8ZE4Z9G5	HALLMARK_TGF_BETA_SIGNALING	0.1667470429661337	exome_capture
BS_8ZE4Z9G5	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.15805578653698324	exome_capture
BS_8ZE4Z9G5	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.479958708309111	exome_capture
BS_8ZE4Z9G5	HALLMARK_UV_RESPONSE_DN	-0.05547191401893681	exome_capture
BS_8ZE4Z9G5	HALLMARK_UV_RESPONSE_UP	-0.08561708857831982	exome_capture
BS_8ZE4Z9G5	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.27175937908758796	exome_capture
BS_8ZE4Z9G5	HALLMARK_XENOBIOTIC_METABOLISM	-0.12490112670013612	exome_capture
BS_CZPQ493E	HALLMARK_ADIPOGENESIS	-0.16570755935327672	exome_capture
BS_CZPQ493E	HALLMARK_ALLOGRAFT_REJECTION	-0.3544276154943631	exome_capture
BS_CZPQ493E	HALLMARK_ANDROGEN_RESPONSE	-0.16596227788454818	exome_capture
BS_CZPQ493E	HALLMARK_ANGIOGENESIS	-0.1488127354469905	exome_capture
BS_CZPQ493E	HALLMARK_APICAL_JUNCTION	-0.29179186254568273	exome_capture
BS_CZPQ493E	HALLMARK_APICAL_SURFACE	-0.21947733121372026	exome_capture
BS_CZPQ493E	HALLMARK_APOPTOSIS	-0.151199191988316	exome_capture
BS_CZPQ493E	HALLMARK_BILE_ACID_METABOLISM	0.2238560618355976	exome_capture
BS_CZPQ493E	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.12948981211897448	exome_capture
BS_CZPQ493E	HALLMARK_COAGULATION	-0.00470015953940528	exome_capture
BS_CZPQ493E	HALLMARK_COMPLEMENT	-0.1342615031804692	exome_capture
BS_CZPQ493E	HALLMARK_DNA_REPAIR	-0.4426518615894084	exome_capture
BS_CZPQ493E	HALLMARK_E2F_TARGETS	-0.44912879426343266	exome_capture
BS_CZPQ493E	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.024255215912789813	exome_capture
BS_CZPQ493E	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.05095470663089596	exome_capture
BS_CZPQ493E	HALLMARK_ESTROGEN_RESPONSE_LATE	0.036098084027642585	exome_capture
BS_CZPQ493E	HALLMARK_FATTY_ACID_METABOLISM	-0.17309616127033683	exome_capture
BS_CZPQ493E	HALLMARK_G2M_CHECKPOINT	-0.3788109102078633	exome_capture
BS_CZPQ493E	HALLMARK_GLYCOLYSIS	-0.3420851977194794	exome_capture
BS_CZPQ493E	HALLMARK_HEDGEHOG_SIGNALING	-0.044842827635928034	exome_capture
BS_CZPQ493E	HALLMARK_HEME_METABOLISM	-0.20695960053991883	exome_capture
BS_CZPQ493E	HALLMARK_HYPOXIA	-0.22098112823844926	exome_capture
BS_CZPQ493E	HALLMARK_IL2_STAT5_SIGNALING	-0.047018961684285404	exome_capture
BS_CZPQ493E	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.1402559418998922	exome_capture
BS_CZPQ493E	HALLMARK_INFLAMMATORY_RESPONSE	0.07366936307687172	exome_capture
BS_CZPQ493E	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.4687995009312858	exome_capture
BS_CZPQ493E	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.3471940632986258	exome_capture
BS_CZPQ493E	HALLMARK_KRAS_SIGNALING_DN	0.03578273327726228	exome_capture
BS_CZPQ493E	HALLMARK_KRAS_SIGNALING_UP	-0.009926706024571241	exome_capture
BS_CZPQ493E	HALLMARK_MITOTIC_SPINDLE	-0.39927877992227506	exome_capture
BS_CZPQ493E	HALLMARK_MTORC1_SIGNALING	-0.3617132737818929	exome_capture
BS_CZPQ493E	HALLMARK_MYC_TARGETS_V1	-0.5784586651137571	exome_capture
BS_CZPQ493E	HALLMARK_MYC_TARGETS_V2	-0.4592455412140051	exome_capture
BS_CZPQ493E	HALLMARK_MYOGENESIS	0.14443465591781673	exome_capture
