gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MYCN	6494.439438538561	-4.0948979213896	1.212432324322841	-3.3774239099709362	7.316819330983721e-4	0.3986225533454841
CTAG2	182.7752575272286	-15.22769387516399	4.4574767168494915	-3.416213890159543	6.349835062646632e-4	0.3986225533454841
PTPN5	496.900734782919	-9.101965753000771	2.7438853741169122	-3.317181482455379	9.093053060759924e-4	0.43093819497277397
NCAN	1404.8719574421743	-8.649953330749703	2.619459512594869	-3.3021901232521635	9.593302150146281e-4	0.43093819497277397
PLPP7	388.8804444034364	-1.9736135233370615	0.5976247274589883	-3.3024294890349895	9.585118309229429e-4	0.43093819497277397
F8A3	134.85630068538657	-9.479161294232801	2.865514826858426	-3.3080133473345765	9.396033131377618e-4	0.43093819497277397
TBC1D3G	28.890046316060616	-19.343834831687754	5.859915144264541	-3.301043505829731	9.632594467119843e-4	0.43093819497277397
ENPP4	367.8280573564057	-3.9279379646902446	1.1982904933031178	-3.2779513704250336	0.0010456340781220767	0.43513119884521945
SLC1A1	402.6236888553725	-3.5015910123589755	1.0689316288621729	-3.2757857638530665	0.0010536845645874738	0.43513119884521945
BEX5	204.25531262692112	-8.779445385079832	2.674187227959574	-3.2830331748232218	0.0010269657939617838	0.43513119884521945
LINC00839	249.91221074135538	-6.526354000673179	1.9922373115298353	-3.275891864338995	0.0010532888114651157	0.43513119884521945
USP32P2	1040.4538318527586	-6.552362154678555	2.020390052105089	-3.2431174108442593	0.0011822947883056197	0.4790301563032996
TRAP1	2245.230832801245	-1.7976650856527314	0.5581983984214536	-3.220476967931839	0.001279774756988496	0.5089237616957586
LYRM9	238.31232802837917	-3.4742771036037436	1.0812775269529107	-3.213122456539363	0.0013130029505378105	0.512644097451799
RPL36	6542.887258059695	-3.0353064367134417	0.95807762303559	-3.1681216257784244	0.0015342731920633646	0.5721869052684584
DKC1	1208.9230407969453	-1.995494512902965	0.6312785596633935	-3.1610364115122023	0.0015720884516549803	0.5721869052684584
MATK	79.36003609796838	-5.683190952040837	1.7953611417158875	-3.1654862188947783	0.001548239957121831	0.5721869052684584
SLC30A3	490.7181637367396	-7.22462467060035	2.2784017663535385	-3.1709177798624073	0.0015195814696876092	0.5721869052684584
ZDHHC8P1	321.2472200599335	-6.339235537177071	2.0177552076893956	-3.1417267629983514	0.0016795469395813414	0.6011098496761621
CCDC120	517.0201078127019	-1.386153249764073	0.442999256351566	-3.129019360393725	0.0017539075169480142	0.6015573579050831
NEU4	49.41520108791478	-7.633720071517171	2.4380682865654273	-3.1310526097983082	0.0017418095427987352	0.6015573579050831
XAGE1A	49.149765636699385	-17.59163866412497	5.625375771679365	-3.127193520598051	0.001764837177424804	0.6015573579050831
LDOC1	1116.211903351606	-2.291159888969078	0.7366723271622572	-3.110147896819849	0.0018699368928599349	0.6187751766565419
FAM49A	1588.0366623079847	-3.9582527475026534	1.2728861746680795	-3.109667483453354	0.0018729806502130585	0.6187751766565419
SAA1	13.39208697151949	-15.53094928935171	5.001924074467435	-3.104995009546466	0.0019028223500315883	0.6191091991602777
ANKS6	436.4435599680391	-2.5912343618561806	0.8358082936752852	-3.10027356926765	0.001933419781567835	0.6196754684983238
SOBP	1436.358716815075	2.4688113266803478	0.7974901015708201	3.0957266075372196	0.0019633129004813558	0.6200026650725976
C10orf82	149.08338375855166	-6.948793730676222	2.2551522577665364	-3.081296930947885	0.0020610100605489186	0.6414221744960503
NKRF	721.5630433328975	-1.3476259079879456	0.4384229546105647	-3.073803261932289	0.0021134875855172743	0.6483576058771134
TSSC2	150.39140624697356	-5.239326371131885	1.7127864781432403	-3.058948933793323	0.0022211500785898454	0.671788405459695
SUSD5	95.40015415472908	-5.388229350745029	1.7723573237642725	-3.040148438747714	0.002364615746970488	0.6905608197119442
SLCO4A1	88.35849022551672	-6.398632134729617	2.106036717719193	-3.0382338925501937	0.0023796917508933533	0.6905608197119442
MAGEA4	98.79758726092042	-17.26208309638518	5.673366106621557	-3.042652769444595	0.0023450275189045534	0.6905608197119442
ADRA2C	98.28284499513447	-4.826574724098789	1.594072189366396	-3.0278269430302474	0.0024631910280556854	0.6959811070587866
LINC01018	77.04726393263306	-4.894623200648657	1.6160396971754682	-3.028776588349613	0.0024554619334439796	0.6959811070587866
PPP2R2C	1487.0093894416764	-4.647935022605778	1.5378716359711238	-3.0223166315638137	0.0025084800983032666	0.6995727484540825
MT-RNR1	22347.963575190584	-9.031146485279221	3.018191261651669	-2.9922379671648223	0.002769402965470974	0.699583761259008
DGAT2	264.67338426188746	-3.4022084661503227	1.1389422473974609	-2.9871650418838502	0.002815776667177605	0.699583761259008
SNHG8	976.4482073844242	-2.67546684944425	0.8907900971129458	-3.003476192781497	0.0026691443111302292	0.699583761259008
NOA1	668.4122162690808	-1.3938492666552926	0.46274344229202247	-3.0121426675468244	0.002594106477749707	0.699583761259008
NKAP	536.5295388578061	-1.4241839877634275	0.476378616741851	-2.989605195766356	0.002793382418093694	0.699583761259008
RNF113A	295.3229935499924	-2.2478972459882725	0.7539073671343276	-2.981662395119894	0.0028668795283036557	0.699583761259008
GPR63	128.9136692635355	-3.509655287786291	1.1724795805623467	-2.993361544175451	0.002759226716104135	0.699583761259008
NHLH2	232.29270921688865	-11.555402859247904	3.8747744925077474	-2.9822129988703594	0.0028617282343464303	0.699583761259008
ZIC3	3.3049639629774163	-18.739298573750702	6.226162992861494	-3.0097667849742997	0.002614483555299754	0.699583761259008
LHX8	14.118822758993804	-20.457469406068885	6.851985720345961	-2.985626392262238	0.0028299816127063194	0.699583761259008
AC104623.2	17.28050977629449	-8.324024649196883	2.7779185428999504	-2.99649702489375	0.0027310090290234134	0.699583761259008
RPS2	24256.353654527487	-2.3778403117690394	0.8340466261217792	-2.850968084153428	0.004358634419024177	0.7004395702077698
RPL12	9942.228197686585	-2.3201217319624368	0.822533075146217	-2.820703266613324	0.004791850470072587	0.7004395702077698
SLC25A6	5074.4906219197055	-2.451431956515914	0.8407368187884107	-2.9158137264033264	0.003547622365891283	0.7004395702077698
FGA	19.781426324327647	-16.27500103563741	5.663111021253633	-2.873862259552637	0.004054857614201517	0.7004395702077698
RPL36A	6327.250714142956	-2.9960860916266583	1.0302979325037915	-2.9079803007521154	0.0036377125178593795	0.7004395702077698
COQ8A	1591.910163132872	-1.5165344002915235	0.5389396383578046	-2.8139225478247143	0.004894101853032637	0.7004395702077698
TOMM20	7089.4798364727585	-1.9162693643624957	0.6795840228077583	-2.819768122925063	0.004805836296356204	0.7004395702077698
FGB	12.046780972847014	-16.61617979484421	5.622568854077247	-2.9552647955204434	0.003124007972716964	0.7004395702077698
RSL1D1	2994.5900711939507	-1.4317748432633606	0.4891666884649412	-2.926967181179952	0.0034228499776771796	0.7004395702077698
GAS5	3406.2737511339324	-2.598522689299052	0.9167241472540377	-2.8345742796049236	0.004588678907427917	0.7004395702077698
PPA1	2142.956612961592	-2.0164125164610005	0.7208154716594962	-2.7974046004017064	0.005151497790441695	0.7004395702077698
AIF1L	383.45575077309593	-4.110703955147886	1.3962663118432197	-2.9440687068653264	0.0032392807924503365	0.7004395702077698
SSR4	1723.549838628237	-2.506061020836512	0.8783936617215835	-2.8530044444137115	0.004330801586183201	0.7004395702077698
RPL39	9816.441609137737	-3.1131403809899973	1.0840501519395462	-2.871767856330328	0.004081826955898333	0.7004395702077698
HIF3A	184.0120919709318	-7.181583531690042	2.490894207264917	-2.883134703490942	0.003937390283653389	0.7004395702077698
PLPPR2	1661.402957148175	-2.4614687336611025	0.8316236963594608	-2.959834771948535	0.0030780407610216088	0.7004395702077698
IGHG2	693.9216211292468	-7.608338144470866	2.7109063836924423	-2.80656616924845	0.0050072627385796655	0.7004395702077698
UBQLN2	1990.6829761188144	-1.0020013690438974	0.3558564867465699	-2.815745690642678	0.004866417118519596	0.7004395702077698
IGHG3	1266.1572858318361	-8.200952470834483	2.828591783798971	-2.8993057668505653	0.0037398998161006524	0.7004395702077698
IGLC2	1541.0361278520247	-7.34164512282941	2.619125360139778	-2.803090388326277	0.005061548160929657	0.7004395702077698
RBFOX3	164.6795904344452	-8.469215872475903	2.8995794899643097	-2.920842798684629	0.0034908592098808256	0.7004395702077698
DANCR	876.4557274688276	-2.5644825059853575	0.8817552961821447	-2.9083834450319093	0.0036330257541332526	0.7004395702077698
SERPINF2	119.69509853163089	-3.1526460107849914	1.1002300496514217	-2.8654425606570393	0.004164268116697026	0.7004395702077698
TXLNG	891.0732376483702	-1.2807707631439404	0.43642585440247866	-2.9346812298677287	0.003338905075764162	0.7004395702077698
NMRAL1	544.8823671000217	-2.2983394262449726	0.7793451896940284	-2.949064749020011	0.003187371895268342	0.7004395702077698
NPY1R	135.67204591689935	-5.648740894760162	1.9833448477353657	-2.848088118014394	0.004398274459250371	0.7004395702077698
GABBR2	107.8723682667879	-6.943523440472622	2.3345888627347597	-2.974195393161823	0.0029375795252757513	0.7004395702077698
AFMID	532.9974933916556	-1.6444458774963517	0.5878753317923174	-2.7972697416691332	0.005153648695763604	0.7004395702077698
IGLV2-14	177.83197578338354	-9.449430812189952	3.306944468621693	-2.857450707700694	0.004270589590583114	0.7004395702077698
IL17D	147.59582188447857	-3.496536654346089	1.1929280445371264	-2.931054115424704	0.003378139287462521	0.7004395702077698
PAM16	328.50714785125297	-1.8493677022828041	0.6452282335112414	-2.8662225337208276	0.0041540212689499855	0.7004395702077698
FGD1	924.9911055256031	-1.3559284803806089	0.4795964965856877	-2.827227659154408	0.00469529345331716	0.7004395702077698
KLHL31	41.76888802542252	-5.694551911983113	2.030622331756676	-2.8043382675974016	0.005041997621419692	0.7004395702077698
GABRG2	500.4236761541201	-5.422904804639602	1.9347481525271335	-2.802899590603718	0.005064543423882359	0.7004395702077698
SH3GL3	178.51554005256926	-6.16172518270332	2.1543803307855676	-2.8600916442903674	0.004235185997467292	0.7004395702077698
EMID1	210.53700310230738	-3.266296704333571	1.1417452395631775	-2.860792925734667	0.004225829668045622	0.7004395702077698
LNX1	112.57247059384206	-4.948586501153901	1.6998030711521501	-2.9112704789971233	0.003599622620710212	0.7004395702077698
SLC6A11	59.80346749872788	-9.551633916362611	3.4040848682857785	-2.805932955829213	0.005017112999843725	0.7004395702077698
SNHG19	257.6564906224942	-3.386920238360741	1.160756779402818	-2.9178552289853794	0.0035244794287809717	0.7004395702077698
IL17RB	76.6214029273716	-4.693497569338573	1.6620090521045414	-2.8239903768245838	0.004742980891154621	0.7004395702077698
FXYD7	255.77650512081854	-6.611573057440897	2.297156636470788	-2.878155086367344	0.004000084359971607	0.7004395702077698
DNAJC12	483.6087724915112	-2.620857084940473	0.9296875929014982	-2.8190728852914324	0.004816258062357271	0.7004395702077698
GLDC	106.23833661378181	-5.638195994930151	1.96963489694906	-2.8625589461598424	0.004202350843135502	0.7004395702077698
LACTB2	64.82369540843966	-2.5483945051427948	0.9037796756365584	-2.819707694076973	0.004806741327720135	0.7004395702077698
LINC01105	1612.0364700968237	-4.071618556431345	1.4511483222566206	-2.805790761691224	0.005019327377864353	0.7004395702077698
KLRK1	186.2614965290701	-6.088299693795608	2.140494144526189	-2.8443430734744144	0.004450310156956742	0.7004395702077698
RTP5	170.97891228056676	-5.399516210083391	1.9189379033160616	-2.813804553421266	0.004895898517380331	0.7004395702077698
XDH	103.77274817530984	-10.628756974845555	3.6957893881408266	-2.8759098148156026	0.00402864798529219	0.7004395702077698
MAGIX	55.268153619238596	-2.045379029389886	0.696953150758614	-2.9347439310139403	0.0033382305062766983	0.7004395702077698
SMKR1	103.52421322706665	-4.199384466513155	1.4137057134733395	-2.9704799425303796	0.0029733482105751786	0.7004395702077698
TVP23A	640.3662076274974	-1.8549395372647892	0.6243004491058954	-2.9712289009584705	0.0029661061606045896	0.7004395702077698
USP44	53.634390969556264	-8.112338280486663	2.7378965379679934	-2.9629820440576116	0.0030467434140022814	0.7004395702077698
MESP1	57.77950861104681	-3.3838363085612113	1.1827416444854275	-2.8610105379636046	0.0042229301515007015	0.7004395702077698
ADCY8	319.9742436593403	-7.696349994250555	2.6910441634512177	-2.8599865058996725	0.004236590347217047	0.7004395702077698
SPIN2B	203.15413638802565	-1.9360771827124128	0.6575555315942263	-2.9443554037458157	0.0032362813037155828	0.7004395702077698
CAHM	43.66067607251254	-2.7764656028373995	0.9565600527884572	-2.902552322505792	0.003701353244670306	0.7004395702077698
KRBOX1	60.45934582365409	-6.049629865462078	2.1586981401869036	-2.8024436362085767	0.005071707774426156	0.7004395702077698
SLC25A5-AS1	68.5797462694882	-2.390294377652817	0.8293809821110875	-2.8820221697977884	0.003951319312966477	0.7004395702077698
SIX6	36.30903790450632	-14.676799652387608	4.968441728226477	-2.954004586389021	0.0031367934385483046	0.7004395702077698
GPR26	79.50186440899239	-6.282657795595271	2.148857651875012	-2.9237198611612363	0.0034587586894961626	0.7004395702077698
LBX1	47.85474287472019	-21.994588635832834	7.624904554577405	-2.884572321974703	0.003919457205864086	0.7004395702077698
MIF-AS1	271.50101356791293	-5.186136545197284	1.779251724049223	-2.914785173508035	0.0035593345733894166	0.7004395702077698
TPTE2P1	35.95888010722809	-7.510995912938915	2.6581524806961694	-2.8256452432600057	0.004718549051276059	0.7004395702077698
GRM6	41.418564400716676	-8.422114737481003	2.959633802587969	-2.8456610848668236	0.00443193370418606	0.7004395702077698
AP000350.6	285.53440707531877	-6.301522679191546	2.1827022203370845	-2.887028116102055	0.0038889947643797437	0.7004395702077698
SGCZ	44.213960496768976	-9.107397799001161	3.2041252933690343	-2.84239752354535	0.004477562306313394	0.7004395702077698
TBC1D3E	64.30590605132804	-18.2852393705391	6.474464832666408	-2.8242086169473573	0.004739752333101877	0.7004395702077698
LINC01976	36.67493606430226	-6.881088387563418	2.3523067319969186	-2.925251326268122	0.003441781315198892	0.7004395702077698
ARMCX7P	96.84195967759375	-9.14963996538727	3.269407318094488	-2.7985622699101205	0.005133067093330549	0.7004395702077698
NXF2B	185.15538859148717	-6.107407143797341	2.176974693859363	-2.805456196171977	0.0050245410261590805	0.7004395702077698
SLC25A27	624.8952649160778	-2.7180617648361345	0.9736053579105466	-2.791748979965932	0.005242400799344159	0.7080208475793488
RPL10	23905.97398298527	-2.180351657822601	0.7905277641790148	-2.7580962448383546	0.005813907744951248	0.7121700916686055
RPL13	23708.393471610416	-2.255193351232556	0.8170739286626892	-2.760084824788924	0.005778635530866911	0.7121700916686055
RPL7A	16413.821036077366	-2.188782042002632	0.8065200215744617	-2.7138595241935395	0.006650436056083584	0.7121700916686055
RPS3	18193.82019934991	-2.387344702965906	0.8894685666394637	-2.684012445752442	0.00727443982128996	0.7121700916686055
RPL18	11998.240328078498	-2.404504979045211	0.8761700728920663	-2.7443358925835137	0.006063346211179234	0.7121700916686055
CCNI	13360.145170443764	-1.478836131518291	0.5517134060525422	-2.6804426270864528	0.007352486706420658	0.7121700916686055
IGHA2	119.46885481527063	-8.73232809450216	3.2503240720337905	-2.686602289795114	0.007218284272839289	0.7121700916686055
AHCY	2571.4913680990835	-2.074406237758181	0.767533168655038	-2.702692629418478	0.006878031745687859	0.7121700916686055
CX3CL1	620.1173526216936	-2.756546539829778	1.0271644719257982	-2.6836466945372592	0.007282401910774553	0.7121700916686055
FBL	1961.6687617738553	-2.3926814255279027	0.8898776290968939	-2.6887757903928344	0.007171456895876883	0.7121700916686055
NT5DC3	444.92731393396167	-2.6823808074367945	0.9866706455980665	-2.718618233352711	0.0065555222127897765	0.7121700916686055
IGLC1	663.010398916638	-7.1791203866213005	2.61748584662662	-2.74275423337003	0.006092626638449243	0.7121700916686055
NPRL3	1114.1022594306514	-1.3690555244305582	0.5032478845336106	-2.7204397008033974	0.006519516112488959	0.7121700916686055
ALDH18A1	1352.5575133851137	-1.2274573758083058	0.441820739130487	-2.77817962602654	0.005466438991069672	0.7121700916686055
PCOLCE2	30.192595745130596	-8.123095071067855	2.9982734648286207	-2.709257566514923	0.00674339672183272	0.7121700916686055
PJA1	1977.4332475988115	-1.516289739376245	0.5553564995636887	-2.730299799439649	0.006327675286174377	0.7121700916686055
UXT	559.2938029843764	-2.262687279778374	0.8416297881952081	-2.6884591200490697	0.007178262443257475	0.7121700916686055
MRPL23	467.19136777371347	-2.6533122361611094	0.9773525487407124	-2.714795433418389	0.006631672048616242	0.7121700916686055
VPS50	1228.2852621808172	1.6123571886539836	0.582191452939878	2.769462142585747	0.00561489290608515	0.7121700916686055
SULT1A1	484.707164725694	-3.5777266754728223	1.329168100241369	-2.6917036865563717	0.00710880741712934	0.7121700916686055
PNCK	699.5098725505255	-3.4716421623310714	1.2538101145562424	-2.768873948316951	0.0056250393185771855	0.7121700916686055
IGKV1-5	134.4255903661828	-8.885527505085273	3.263075905974717	-2.7230526537295083	0.006468174807502381	0.7121700916686055
TENM1	2510.958866272632	-4.6001190670383165	1.6696872049290086	-2.755078348482585	0.0058678082412780995	0.7121700916686055
SLC29A2	139.08348308821255	-4.173568678394687	1.5478108760744362	-2.6964332289612196	0.0070086447249227	0.7121700916686055
RABEPK	358.47197698921894	-1.9731832580263475	0.7242925096660886	-2.724290575552161	0.00644397838411976	0.7121700916686055
LZTS1	1742.1214022830532	2.5217318855889266	0.9197827632637086	2.7416602988307224	0.006112952514820629	0.7121700916686055
GMDS	209.6759972932846	-2.6062955112413935	0.9558596011959054	-2.7266509725702153	0.006398067611765052	0.7121700916686055
MTCO3P12	58.20240899987745	4.488848398763737	1.6149633342460603	2.779535797237984	0.005443665326755782	0.7121700916686055
CORO2A	1530.1176293352923	2.2622740018921745	0.8395000091847161	2.6947873462076446	0.007043356677799965	0.7121700916686055
ABCC4	332.33000389967754	-2.9464564858398927	1.0704156423968223	-2.7526283895126307	0.005911896021932134	0.7121700916686055
CD52	316.4720664958659	-5.007167583555803	1.8350388853258333	-2.7286438579565684	0.006359534484778476	0.7121700916686055
ESYT3	61.60769476602075	-6.1325808935292265	2.2646652735555706	-2.7079414186013238	0.0067701971536797715	0.7121700916686055
PLD6	554.7765497519715	-1.8171250094220537	0.6575024689863945	-2.7636778493369505	0.005715393598252755	0.7121700916686055
NMNAT3	135.51967271260506	-5.2339835091162605	1.9524601431792248	-2.6807120890025824	0.007346569359180526	0.7121700916686055
MYOZ3	103.32439867896296	-3.829397532903252	1.4279921978261867	-2.6816655852410762	0.007325665002899963	0.7121700916686055
NUDT11	781.896335892345	-2.35563206504876	0.8756748867884224	-2.690076077992996	0.007143573150708886	0.7121700916686055
HOXD9	698.1145425743773	-3.80397728040557	1.3947334608928668	-2.7273865488036524	0.006383820598133715	0.7121700916686055
SLC6A15	1419.1878137813349	-3.1557040080904253	1.1415591471854734	-2.764380641923678	0.005703096765164664	0.7121700916686055
SNCAIP	199.4321263973843	-3.01437237926513	1.1146067203477248	-2.704426883703638	0.006842232581281404	0.7121700916686055
HIST3H2A	817.7352834651954	-2.2731288112718904	0.8255700606231247	-2.753405095088085	0.005897886747428546	0.7121700916686055
PLCH1	128.92025866832788	-7.1054937188971055	2.586619539284197	-2.7470192701256058	0.006013960088087182	0.7121700916686055
GSG1L	46.19520301334998	-8.812682113908911	3.182446165408984	-2.7691535554306452	0.0056202140058699765	0.7121700916686055
NUDT10	403.19026816534273	-2.2851020786636167	0.8207047781131694	-2.7843167721249906	0.005364061840032197	0.7121700916686055
HS3ST4	144.5248330985754	-7.03552888792697	2.6161058952738823	-2.6893134947774793	0.007159914381560259	0.7121700916686055
TEKT4P2	196.95185975636994	-3.324318503991925	1.2051455822357597	-2.758437281763687	0.005807844884760137	0.7121700916686055
C2orf82	124.70510033290216	-2.7355999006059633	1.007424775280853	-2.715438380839229	0.006618809218103391	0.7121700916686055
GLB1L3	465.1106560974194	-3.4177468488226914	1.2620068525506423	-2.7081840656531164	0.006765248999168885	0.7121700916686055
COL26A1	252.20829616620168	-5.56522847692597	2.0493149398127946	-2.7156531037803076	0.006614518462403376	0.7121700916686055
RPL7AP6	1395.6480743660613	-2.4105762665569586	0.8700816239070571	-2.770517386325652	0.005596731217335445	0.7121700916686055
DLEU2	469.10246579322586	2.72724099774652	1.0026007903999823	2.7201664150479092	0.006524906958192517	0.7121700916686055
MCMDC2	61.44593934687062	-5.689387182898183	2.078863495831627	-2.736777664481623	0.006204421044156175	0.7121700916686055
DRD4	42.95376487152914	-3.596578088386335	1.3328088556978284	-2.698495041513848	0.006965377555587483	0.7121700916686055
SOHLH2	22.95689939818759	-7.539235347681628	2.7649876096819037	-2.726679613782781	0.006397512339369893	0.7121700916686055
KHDRBS2	44.085304091557546	-8.183646894689172	3.0531069733411633	-2.6804324139790654	0.007352711068956903	0.7121700916686055
LBX1-AS1	37.44793576238615	-20.713500528636782	7.449083859468231	-2.780677586587871	0.005424558144099289	0.7121700916686055
DYDC2	14.21562959334695	-6.581560906921213	2.427736930584141	-2.7109860314797842	0.006708345224077583	0.7121700916686055
LINC01667	107.14735751963433	-9.550963518241502	3.4996890364319304	-2.729089190158187	0.0063509524334137936	0.7121700916686055
C10orf95	15.96288162617276	-6.377457531920321	2.3729163621962104	-2.6876031677820196	0.00719668669329772	0.7121700916686055
ZACN	2039.7668262466982	-7.395520777894865	2.731052565583399	-2.7079379104938823	0.0067702687162385115	0.7121700916686055
ULK4P1	46.5110976440049	-6.688986600839983	2.494434200337804	-2.6815646610097548	0.007327875127438164	0.7121700916686055
FAM224B	3.128425337204197	-18.36913968319178	6.616900342017474	-2.776094354413547	0.00550162397251524	0.7121700916686055
MYCNUT	13.243951744357444	-8.274402444001808	3.087477095999574	-2.6799882838719364	0.007362473705431238	0.7121700916686055
TBC1D3H	63.60708420388855	-19.916258533723777	7.235447028222518	-2.7525954451796277	0.00591249089437526	0.7121700916686055
RPS9	10991.789988430734	-2.687869526248247	1.00591814067536	-2.67205592340113	0.007538808350894134	0.7163673479908019
GSTO2	229.12337131638188	-4.474322055301356	1.6720337980712021	-2.675975844784222	0.007451201518687999	0.7163673479908019
SSTR3	69.648050092368507	-7.307597830144501	2.7340917137099634	-2.672769824618876	0.007522784823641603	0.7163673479908019
SIX3-AS1	40.383693290383626	-5.932826385716433	2.2203410291995778	-2.6720338487170094	0.007539304305016356	0.7163673479908019
CA5BP1	325.0536602090938	-1.6077290899210055	0.6024057989372246	-2.6688472998722634	0.007611204469635079	0.716855284126946
ANKRD18B	54.61108080543697	-7.210553049982894	2.700536511731236	-2.6700446443364014	0.007584116233265685	0.716855284126946
FTSJ1	736.8471994933424	-1.5329905427246928	0.5757272600812939	-2.662702722306794	0.007751586195283688	0.720639744083084
C15orf61	224.1090497787073	-1.663208266766003	0.6245198084025025	-2.663179364991521	0.007740614176054976	0.720639744083084
LINC01234	80.58123020306472	-5.979131997072081	2.2455298286132095	-2.6626820632192016	0.007752062069628033	0.720639744083084
