gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SLC17A6	62.53001545937935	-22.261537484050276	3.930071382721986	-5.664410468959938	1.4753086681508785e-8	1.4423979363228975e-5
MAL2	80.13304485009482	-20.38469359943769	3.6147397725588264	-5.639325340702917	1.7071771490323453e-8	1.6072756714223046e-5
GTSF1	35.25692363484463	-19.44088759470525	3.4525656949497834	-5.630852331975109	1.7932121288684145e-8	1.6279804398512536e-5
KIAA0087	36.47347262614917	-18.841032029515837	3.355959771920213	-5.614200797983754	1.974727962931094e-8	1.730951200610635e-5
ABCB11	33.565509183146325	-21.081864506646056	3.7969999983290674	-5.552242432426516	2.8202808817991972e-8	2.3897180005111865e-5
CALCR	12.409533123838743	-15.733679466448505	2.8379780872883065	-5.543974964754597	2.956811294846996e-8	2.4245852617745367e-5
PABPC1L2A	48.318817461267244	-19.55924313463985	3.5373166856734635	-5.529401202289017	3.213257051566749e-8	2.552531070338336e-5
SLC22A16	4.996449535980139	-16.225549331333813	2.94223332905062	-5.514705163294906	3.4936514292667043e-8	2.691170282786655e-5
IGFL4	27.542085281083448	-20.130313871022558	3.657889384145486	-5.503259327161193	3.7283337817363814e-8	2.787477786227612e-5
GTPBP6	501.1293644986668	-3.085246119516458	0.5642603676078731	-5.4677703709655505	4.55731742702544e-8	3.219642866522274e-5
CYP4F26P	6.170548062938394	-17.772390805793414	3.2504455524377764	-5.467678359498881	4.5596830525099084e-8	3.219642866522274e-5
C4B-AS1	23.091938444253977	-18.726927778496055	3.4408958268711323	-5.442457057912382	5.2550631181415634e-8	3.51536064376733e-5
C4A-AS1	23.091938444253977	-18.726927778496055	3.4408958268711323	-5.442457057912382	5.2550631181415634e-8	3.51536064376733e-5
CDHR5	27.52808080232908	-17.280785542350515	3.1950424592962228	-5.408624693568855	6.351056177577444e-8	3.777818727876177e-5
PRG2	10.346970598407182	-15.154301346837642	2.8003183687314657	-5.411635161220075	6.245182931871199e-8	3.777818727876177e-5
CERKL	98.31797050181643	-19.42389542149273	3.592018196373669	-5.407515875365602	6.390488013323195e-8	3.777818727876177e-5
IGKV1-12	93.32160321366241	-20.10312955875996	3.7133371659540986	-5.413763593318814	6.171363421626959e-8	3.777818727876177e-5
C9orf84	6.421648598784868	-17.32716291354722	3.1946006449999285	-5.423890131828233	5.831573397981237e-8	3.777818727876177e-5
MYLPF	11.977037632522153	-18.865642155379582	3.499622104587543	-5.390765514553475	7.015817157037566e-8	3.9476291696514924e-5
NT5C1B	17.78231551890622	-21.09743724406718	3.9131770068627243	-5.3913833202708705	6.991735103262085e-8	3.9476291696514924e-5
P2RX2	10.053081110328806	-16.689059874912058	3.0984154342488432	-5.386320920828369	7.191451094428873e-8	3.9476291696514924e-5
MYCNOS	189.5530825121049	-8.027869213191678	1.4911565498635637	-5.383652852496409	7.298920966704175e-8	3.9476291696514924e-5
MT3	39.205142191370534	-18.277471603010557	3.4038045178417757	-5.3697183569753335	7.88597013855239e-8	4.039149824309991e-5
HCN1	150.19942601677548	-18.867594763694903	3.5134862838478775	-5.3700493582208075	7.87150950463014e-8	4.039149824309991e-5
UTS2R	4.348022952156696	-17.02474097784883	3.171301196318603	-5.3683771814584995	7.94482656237213e-8	4.039149824309991e-5
WDR63	5.464028974732307	-15.95585498165202	2.9756502527019877	-5.362140583277078	8.22414929323747e-8	4.099174020276402e-5
GLRA2	64.17245360922439	-21.862311025861484	4.102350038202604	-5.329216381408592	9.863742315317329e-8	4.7308741444408774e-5
NKAIN3	21.612784593639436	-19.22330315105724	3.605637590562709	-5.331457382564392	9.742768732214192e-8	4.7308741444408774e-5
WNK2	2425.0383769912305	-6.008859796489329	1.1308529976173616	-5.313564016852439	1.0750164550994496e-7	4.8747990491530584e-5
APOC1P1	11.409263085261738	-17.334959820688304	3.264263916267224	-5.310526435776464	1.0930902667259021e-7	4.8747990491530584e-5
IGLV3-9	25.50128851902994	-18.34466182573789	3.4511555775146237	-5.315512851770346	1.0635734236143322e-7	4.8747990491530584e-5
OPN4	4.936831118290686	-16.175489474370714	3.040343672207247	-5.3202832371340225	1.0360582546884651e-7	4.8747990491530584e-5
PLCXD1	764.1489029640867	-4.129568119334709	0.7796425602729726	-5.296745367375586	1.1788489950526053e-7	5.166610595558143e-5
RAB11FIP1P1	54.06114218914032	-19.698651635552217	3.730502072088274	-5.280429082974677	1.2888170227171221e-7	5.552835375842245e-5
CYP2W1	11.298638783930826	-18.153729180854913	3.4415607158778894	-5.274853672376422	1.3286205601270743e-7	5.628922439738372e-5
DNAH3	9.099265395870416	-17.170442506708227	3.2650247986961203	-5.258901100403648	1.4491879903761315e-7	5.890459774401682e-5
AC114730.3	10.452625288867813	-18.409506478805994	3.4991584774538995	-5.26112395235135	1.4317746790528855e-7	5.890459774401682e-5
ACTG1P18	3.0183194000605353	-16.803126294410518	3.195999175775183	-5.257550259015619	1.4598700463702043e-7	5.890459774401682e-5
LINC00319	13.346384949276846	-18.227300412403466	3.4866717636935136	-5.227707581253607	1.7162466255816858e-7	6.816717065982258e-5
BTC	48.80178777092539	-17.54888488954804	3.3661994165723397	-5.213263600234753	1.8554694065460427e-7	6.835656857159479e-5
ITIH2	291.94927300788106	-23.374790896434924	4.480847494976608	-5.216600413792246	1.8223680303249286e-7	6.835656857159479e-5
EREG	32.13982563519326	-17.507731963462337	3.3579808122213395	-5.213767720096289	1.8504315002039148e-7	6.835656857159479e-5
IGHV3-13	12.469944571217681	-18.9164012848027	3.622152743832723	-5.22241954512018	1.766002934036741e-7	6.835656857159479e-5
ABHD17AP5	17.489535043490093	-18.202540803435735	3.4861215012905524	-5.221430405307792	1.7754635316705256e-7	6.835656857159479e-5
KRT17P2	6.801100518476175	-16.064771507431338	3.0883952946531905	-5.201656515681009	1.975200270828299e-7	7.172798697779337e-5
IGKV2-24	23.3395872925712	-17.77338575098973	3.4217284998820787	-5.194271185338709	2.0552337454162594e-7	7.358315747673424e-5
SH2D7	13.519923235561613	-17.993555815938823	3.469599709234759	-5.186061022557386	2.1478845654493038e-7	7.58322578523907e-5
PPP3R2	38.951567591682824	-16.675582692990435	3.2204804925220025	-5.177979724364533	2.2430160135306223e-7	7.810611926568277e-5
HTR2C	102.33526012643483	-18.763474101921744	3.6274844638203545	-5.172585655173457	2.3087660449454755e-7	7.930923359799187e-5
PENK	368.86135332135774	-21.56779398198267	4.186227135013974	-5.152084033278494	2.576075483771193e-7	8.504394649021263e-5
ADAMTS19	32.16372642858027	-21.17879340202129	4.108591597917278	-5.154757511736435	2.539593465167896e-7	8.504394649021263e-5
OTOG	6.341572491770215	-18.73728544310445	3.6361477982975225	-5.1530593591045495	2.5627080145472683e-7	8.504394649021263e-5
BNIP3P17	19.49987961481371	-19.692632875089192	3.8247498962209137	-5.14873741013673	2.6224570791651723e-7	8.546520378510088e-5
TDGF1	7.932500830358858	-17.946787439099996	3.4927962756432533	-5.1382290929048855	2.7733964891119655e-7	8.812467344153271e-5
ASS1P12	7.1758851912999315	-18.11736650037824	3.5259726701804266	-5.138260614893297	2.7729314090545855e-7	8.812467344153271e-5
MMP23A	28.76713227180545	-19.067954666883047	3.7227439685556294	-5.12201613324516	3.022860201988062e-7	9.42203792959506e-5
IL23R	5.558900184146624	-16.18093626944704	3.159728512491335	-5.1209894158561555	3.0393670740629224e-7	9.42203792959506e-5
DDX1	20171.33544045247	-5.310062334549828	1.0390069691611319	-5.110709063710169	3.2095192066249015e-7	9.82963593161506e-5
RPL23AP47	22.122072523017568	-18.955405467397387	3.754503658725968	-5.0487114117847485	4.448000591650717e-7	1.3460497028543002e-4
UCN3	96.50458907681309	-16.402889215235994	3.2552024244075746	-5.038976713781851	4.680274183209035e-7	1.3996772910255726e-4
PCK1	271.2174352204722	-21.837209906175143	4.337276402404538	-5.034774794170101	4.78410938222421e-7	1.4140937266992956e-4
IGKV1-9	74.11513559619142	-18.786210867982305	3.7397021896555485	-5.023451043761493	5.075116588769425e-7	1.4828673986956183e-4
SBK2	8.591303224396547	-17.055473509455986	3.404832023089455	-5.009196751497978	5.465767443645509e-7	1.5788614592894188e-4
IGHV1-69	51.02307345555709	-19.582783555766667	3.914434750810213	-5.002710430085316	5.652982194750145e-7	1.6145933414668393e-4
RMST	88.29303763400577	-20.38594553328203	4.094073923809117	-4.979378954231239	6.378863374529643e-7	1.801674522006039e-4
CHAD	33.7138944903525	-19.55814022479847	3.9336083419011016	-4.972060897996285	6.624488789128188e-7	1.850489066149874e-4
NPAP1	89.42190249904064	-17.639036307565966	3.549778359381899	-4.969052859581167	6.728072860862211e-7	1.8589957839469282e-4
PRPS1P2	24.803978562333374	-19.534688924865407	3.942816574740701	-4.954501066575765	7.251611890887517e-7	1.9821072501759212e-4
ASB5	4.023533598142806	-20.976999822089358	4.23643426818025	-4.951569762251966	7.361721938765798e-7	1.9907975711002827e-4
ZBTB45P1	8.954738912716605	-19.176267834136542	3.878023175432735	-4.944856429847594	7.620000174649896e-7	2.0389516256800035e-4
LINC01482	4.965055108001031	-15.381335814137373	3.1265461792054774	-4.919593357180511	8.672419670379149e-7	2.272710391969464e-4
FERD3L	37.61511560439457	-20.825442651565798	4.232986074065476	-4.919799471857102	8.663292320829011e-7	2.272710391969464e-4
TKTL1	33.572656745118515	-17.12672457662693	3.4878668134611677	-4.910372297052051	9.09036400591513e-7	2.3579291125547206e-4
STARD13-AS	2.830707371212267	-14.757015526605873	3.0069254469837348	-4.907675892466415	9.216199036118017e-7	2.3664220151325255e-4
CXCL6	22.201187328483165	-19.630346304964117	4.0141319404901274	-4.890309186640049	1.0067771227668154e-6	2.559227446073245e-4
PKLR	11.967972385252565	-17.33389810350191	3.54978861921776	-4.8830789556482515	1.0444202559916842e-6	2.6286299908226347e-4
SLC6A3	64.60621863519594	-20.457884021524272	4.1967707584851555	-4.8746727421701355	1.0898897983515079e-6	2.6639421802014744e-4
MCCC1-AS1	10.57885832260404	-17.96340755846792	3.6837733769564998	-4.876360655309672	1.080609596425616e-6	2.6639421802014744e-4
PAGE2	105.75522126419759	-20.765688136812948	4.257532750940799	-4.877399506139864	1.0749358156430105e-6	2.6639421802014744e-4
TNNT1	64.6810860059975	-21.15510680358616	4.3434112902891835	-4.87062020833345	1.1124849477690482e-6	2.677938728353058e-4
HPR	36.31521430564559	-18.76271095525493	3.8528111964489837	-4.86987552687449	1.116685701044155e-6	2.677938728353058e-4
LRRC53	10.331719292598969	-14.417691485305964	2.969981098601888	-4.8544724719268615	1.2070763546115237e-6	2.8676524237593396e-4
MKX	8.976058577634818	-17.43753552428686	3.6046618243098334	-4.837495547207272	1.3148532960080478e-6	3.0947750726411646e-4
FCAMR	10.842680575644348	-19.096287167797456	3.9546135443179518	-4.828863036499556	1.3731481013983023e-6	3.202332544728885e-4
KLK1	51.10076291744163	-16.93482574871985	3.5102802046792023	-4.824351550667019	1.4045948527658938e-6	3.245030362358796e-4
LINC01249	3.8829151602410534	-18.788563387067473	3.8959404910579556	-4.8226001988971285	1.4169880811244152e-6	3.245030362358796e-4
FUT9	864.2785310285536	-11.799709538690248	2.449510275761512	-4.81717086694887	1.4560799438829811e-6	3.296438334685915e-4
LINC02128	2.7745764686647716	-15.426001977040523	3.2043099961905335	-4.814141576620187	1.4783397724397888e-6	3.296438334685915e-4
BNIP3P9	14.41851352979979	-18.74451825921068	3.8925155071679134	-4.81552821682878	1.4681101553798761e-6	3.296438334685915e-4
LINC01411	24.068502831395442	-16.47726067363457	3.428922743377801	-4.805375304957431	1.5446148245597945e-6	3.384836968992239e-4
GRTP1-AS1	1.8707760202133694	-15.36608283320684	3.1971343101859677	-4.806204976829091	1.538221941126073e-6	3.384836968992239e-4
GLYATL1P2	6.395370620568863	-18.056312697960912	3.771901219713392	-4.787058739394273	1.692433119390568e-6	3.6770640935819007e-4
AC012123.1	47.55013513799754	-16.089949859920768	3.3643420355894538	-4.782495266448647	1.7313246561862201e-6	3.7296841322248916e-4
CASC9	19.60833400723858	-18.401475043237266	3.860049663651356	-4.767160178408344	1.8684076368878902e-6	3.9579101774741806e-4
LINC01795	3.062147001634428	-13.962279056959845	2.927879628212325	-4.768733974724498	1.853872738805047e-6	3.9579101774741806e-4
SLC6A10P	118.8910913831356	-22.583023449098818	4.742986336771329	-4.761351150016521	1.92301108445179e-6	4.03991254270781e-4
CLEC4M	97.8792987178361	-21.00578008621331	4.41585111552467	-4.756904056924371	1.965845415861139e-6	4.096048399277881e-4
ANKRD30BP2	6.872354969425592	-18.704292189166242	3.9492039763806512	-4.73621831159713	2.1774303124427216e-6	4.500022645714958e-4
HPD	49.927746522273395	-19.946845889343763	4.2163758151092985	-4.730803601013135	2.236327998308802e-6	4.5477966173607803e-4
HTR5A	16.140231316727714	-17.64593014935289	3.729974290017797	-4.730844981043742	2.2358721462235197e-6	4.5477966173607803e-4
TRDN	21.142040133846134	-19.174042816631328	4.054684906382292	-4.728861368845297	2.257824770866813e-6	4.555071879002729e-4
FIBCD1	28.97423391712041	-18.24819593531075	3.863399372007231	-4.723352203122063	2.3198857050149333e-6	4.6434247733448506e-4
TBC1D3C	104.94223256645633	-19.9462845601534	4.224454350229301	-4.721623884767681	2.3396905000181863e-6	4.646479102379867e-4
RAB28P5	12.831436923264038	-18.841342109797765	3.994175973044346	-4.717203807982693	2.391081346045209e-6	4.711727737710791e-4
HNF1B	29.985432342873427	-19.429563100067533	4.120592648241801	-4.715235102979144	2.4143181088391635e-6	4.72092048666858e-4
CLDN19	23.804583895256375	-16.00975362868999	3.397655550797054	-4.712000198176143	2.452971413722932e-6	4.7598880409799186e-4
LINC00377	5.4654000261908795	-14.474382724282712	3.074625908466794	-4.707689050698389	2.505408889436584e-6	4.8248101492028754e-4
CLDN2	10.206737329266279	-19.471704681164304	4.142279888514796	-4.700721632826659	2.5924371315454245e-6	4.931406481761824e-4
KISS1	5.4252288638266375	-16.45310047883398	3.500539567975895	-4.700161263524183	2.5995612453032433e-6	4.931406481761824e-4
BMS1P22	11.661381091360566	-18.952550830553605	4.037036181293301	-4.694669549501532	2.670380458804951e-6	5.028227500949767e-4
SLC25A48	1.5306354647971983	-14.204256350961792	3.027742317258456	-4.6913689682229585	2.713830528878457e-6	5.072468532653704e-4
SCTR	13.094898007288524	-18.913382328537825	4.0387786523300875	-4.682945998445879	2.827810304578511e-6	5.246929776816479e-4
HNRNPA3P9	8.521420061529495	-17.942653944476948	3.835607362590316	-4.6779172757556875	2.898034091059797e-6	5.338262796720292e-4
ANKRD20A7P	36.37378600203358	-18.589686204776672	3.9835314206147623	-4.666634762456022	3.0617286288651247e-6	5.526863432473138e-4
AC010148.1	7.2204802476733	-16.11320580860311	3.453048019826461	-4.66637177244147	3.0656480880358476e-6	5.526863432473138e-4
GAPDHP21	20.192776010183763	-19.33932906052949	4.144061029965446	-4.666757781965085	3.0598968641196355e-6	5.526863432473138e-4
TTLL2	14.729748029459985	-18.33939217862585	3.938279106081574	-4.6567019971504235	3.2131501234639204e-6	5.751991277355835e-4
AZGP1	100.90152765609109	-19.20511329005838	4.128345057185228	-4.652012616201403	3.2871096310622838e-6	5.843239637874354e-4
ENTHD1	3.6360672696638363	-13.80435244298703	2.971318750435953	-4.645867240248678	3.3865074661616735e-6	5.978126374293731e-4
BEND3P3	52.24424518586132	-17.297915963406663	3.7258641706597944	-4.642658768836294	3.4395414667571553e-6	6.029872005859785e-4
DNAJB7	20.100490090351123	-19.061579994097055	4.108496477166103	-4.639551256776315	3.4916652858768605e-6	6.079324079930808e-4
DPCR1	3.1308840880634152	-13.897823719019637	3.0009638197874318	-4.6311200512920765	3.636929075857309e-6	6.289165789679781e-4
IGLV1-36	6.577569483568546	-16.659696971809733	3.6071396588895066	-4.618533948568707	3.864607595817657e-6	6.637724667951678e-4
MAT1A	113.96714770764795	-20.74050016134255	4.494026070300453	-4.615126800979132	3.928553861637153e-6	6.702271084752779e-4
DLX3	9.274645766615764	-17.46705295769404	3.7891681531795314	-4.609732862617155	4.031867056799629e-6	6.832670705589772e-4
LGALS12	10.885073397820214	-17.71235988588912	3.845529107402602	-4.605961726253227	4.105639054787809e-6	6.866141103467506e-4
DPEP3	25.62751766664346	-16.554994519442946	3.5932405937991176	-4.607260239687825	4.080092349671977e-6	6.866141103467506e-4
ZNF322P1	18.91967974566179	-18.0638498209837	3.929572941222821	-4.596898973801086	4.288254122938073e-6	7.12466796111672e-4
FERP1	9.390757339518975	-18.358134973672193	3.997588313684457	-4.592302541717221	4.383822235648804e-6	7.236153326635883e-4
ZIC2	78.8619007367545	-23.57770609888045	5.144542497729749	-4.5830520613417285	4.582378925680855e-6	7.515101438116602e-4
DSTNP1	14.6104542653377	-18.393225192902587	4.016335683784943	-4.5796035593242665	4.6585808560892855e-6	7.5910977796019e-4
AC008993.2	6.265256021768094	-17.737861662182386	3.876740809511771	-4.575457203293469	4.7518110079133766e-6	7.693696549118346e-4
CFTR	34.70149082377283	-21.319301960577288	4.665022971726166	-4.570031506766334	4.876508961471843e-6	7.845623911431281e-4
OR2B11	2.5806646593787748	-14.713880258600854	3.2215882734900845	-4.567275210081603	4.941050997899236e-6	7.899466438150854e-4
NR5A1	200.25622803525826	-19.64949193470778	4.307026037132568	-4.562194833581634	5.0621638776783876e-6	8.018750795016989e-4
CYP4A11	82.48746153559935	-20.783159298322804	4.556203561546177	-4.561508066437204	5.078752470486764e-6	8.018750795016989e-4
CDCA4P1	5.297147369303165	-17.16967016420398	3.766592108084771	-4.558409743213309	5.15424061254269e-6	8.087703479681183e-4
MT1A	7.360380645955866	-14.529044153477935	3.1934075713025565	-4.549699288009045	5.372263357794181e-6	8.3315015210112e-4
C5orf17	25.419222460342517	-17.75662770613012	3.902910862433747	-4.549585766111394	5.375162271620129e-6	8.3315015210112e-4
IGLV7-46	30.346534649888305	-16.88461209706806	3.712776541530299	-4.547704907149815	5.423410710642932e-6	8.355339409972322e-4
AC144833.1	5.837206865916307	-16.92683012897332	3.7241507959846256	-4.545151648323104	5.489571634890606e-6	8.40631993728429e-4
IGKV3D-20	7.949783688083845	-16.431906642692077	3.6211202132686964	-4.537796503546453	5.684507398726184e-6	8.608056414674304e-4
LIPI	1.3631042026024855	-15.475711541308153	3.410528591163106	-4.537628443111926	5.689038071067203e-6	8.608056414674304e-4
PRL	7.3055305558778665	-19.06744643885404	4.207251063936703	-4.5320438806931405	5.841571106964726e-6	8.786552517103155e-4
CENPVL1	10.777673177246507	-17.65583815217164	3.8970385855674654	-4.53057822356683	5.882246963883143e-6	8.795689283641736e-4
WISP3	11.74139770111798	-17.00437438843511	3.7567073688945816	-4.526403767626618	5.999590056208439e-6	8.918688843790556e-4
SMTNL1	14.517060681830953	-17.88025688323147	3.9553670004994377	-4.520505146797696	6.1692245137082005e-6	9.117539949910607e-4
TMEM61	3.5810510656590266	-15.020268000657266	3.3242513482510034	-4.5183911886085015	6.231128158584934e-6	9.155796404117286e-4
TNFRSF6B	87.30812116749664	-20.952742615572415	4.644907990334702	-4.510905847687761	6.455136972043502e-6	9.430435737318726e-4
MAGEA11	158.82647827247112	-19.924332276885256	4.424600986341181	-4.503080015213126	6.697565263945182e-6	9.728691943399231e-4
NMRK2	3.016363302682037	-17.662952786398623	3.93180881332222	-4.492322395369509	7.045066487360366e-6	0.001017531761981253
FRMPD2B	7.373886131016606	-16.55612067724853	3.6930750087365563	-4.483017712362297	7.359481815430215e-6	0.00105429203671213
DUTP3	6.356405415365626	-15.15641084452693	3.3813532729993896	-4.482350591863066	7.382532751170697e-6	0.00105429203671213
IGLV10-54	8.499178893268368	-16.411141868244975	3.6762539828492113	-4.464093597669721	8.040841137621763e-6	0.0011418892833427107
HNRNPA1P2	4.416537842483943	-16.698294542564163	3.7418969476067985	-4.4625212228904045	8.100090303977734e-6	0.0011439127529284112
KLHL40	3.319667121106197	-16.851608519578875	3.782782104389244	-4.454818716633345	8.396411115502044e-6	0.001179208677105315
LHX1	6.45248086080417	-17.519095256309072	3.9343593084292494	-4.45284578324479	8.473961889486061e-6	0.0011835610507183278
MMP7	19.51040658606102	-19.884664529579407	4.474557038094254	-4.443940340974719	8.832610623394023e-6	0.0012269123609107981
RLBP1	1.175902100275305	-13.370195534883385	3.0096064154871285	-4.442506324442199	8.891701898851463e-6	0.001228407947113066
IGHV4-28	6.228919582434128	-16.301635028374754	3.676715063308482	-4.433749895676107	9.260805188803229e-6	0.0012724846913479896
FXYD3	15.50225556086723	-12.704330616268743	2.8677851896298328	-4.430014724327588	9.422665442426982e-6	0.0012877642771316874
LINC02078	2.939371516445761	-18.591635889674308	4.209791585561572	-4.416284158445874	1.004120674725804e-5	0.0013649597621139004
CIDEC	24.66664016798961	-18.680908482621863	4.239171053820784	-4.406736186260915	1.0493987095059405e-5	0.0014189210210447344
HBD	14.835546102688866	-17.587667288917796	3.9997510190072005	-4.39719052644515	1.0966107884387806e-5	0.001474912499582741
REN	4.411051573254479	-17.099186361885867	3.896282894133453	-4.388589542004698	1.1408816076412767e-5	0.0015263794982232238
UCMA	3.7226683380700334	-18.434645357421928	4.210748574797658	-4.377997173176691	1.1977490363432123e-5	0.0015940722776881914
TOP1MT	323.21609879156256	-3.7164356021996743	0.8513088245105392	-4.365555125469823	1.2680031783751221e-5	0.0016614763296028663
PITX3	0.9867672127510333	-14.913005455849927	3.415365272621821	-4.366445245372507	1.26284926246909e-5	0.0016614763296028663
IKBKGP1	10.81952134588506	-17.658647276920426	4.043079363145037	-4.367623212615864	1.2560593947722704e-5	0.0016614763296028663
ALX1	37.10151698021882	-19.831241067711353	4.546145127337491	-4.362210292948958	1.2875502013523768e-5	0.0016784372368398677
ADGRB1	590.8108597646955	-5.814533186646278	1.3360336666485135	-4.352085828220358	1.3484844906247781e-5	0.0017416838489355325
FOXL2NB	1.1791433632030852	-15.096044681899869	3.4706246063655377	-4.349662206108932	1.3634739808740006e-5	0.0017416838489355325
RPL7AP10	4.5465136908525166	-15.648992592159818	3.5969182536879583	-4.350666734256398	1.357242043039158e-5	0.0017416838489355325
RN7SKP76	3.5010489397137103	-16.740075094815914	3.848166844140448	-4.35014274921728	1.3604893676561722e-5	0.0017416838489355325
ARMC8P1	2.3300002245974953	-15.838153205921524	3.6425000213269727	-4.3481545952473715	1.3728782134025654e-5	0.0017449282092346606
HTR5A-AS1	3.059565168924666	-16.893679809327146	3.891816379063218	-4.340821396458984	1.4195107266558016e-5	0.0017920904174710535
GNG13	2.3585789202917877	-16.19456130601143	3.7313672308769723	-4.340114575698107	1.4240844387456837e-5	0.0017920904174710535
TGIF2LX	20.3950816668573	-18.396060659825032	4.245360755907555	-4.333214941563288	1.4694751371952606e-5	0.0018401013786947548
FLG	17.81084192398349	-17.6503531917775	4.07802268073976	-4.328164547769434	1.5035712153831797e-5	0.0018735676615215897
ATP2B3	644.7526710043177	-6.453333481011821	1.4949308924411566	-4.316810572075215	1.5829989577846865e-5	0.0019629187076530114
GATA5	2.17449574330431	-16.022725959863756	3.7521193944282376	-4.270313461681664	1.951984247150927e-5	0.0024087106583775032
CYP4F62P	5.977187204029116	-17.163719535452476	4.020878647311377	-4.268648979727171	1.9666046073397773e-5	0.0024150284598346444
FAM83B	4.893553705461516	-15.420194304258153	3.613627438428186	-4.2672341205615405	1.9791142906230443e-5	0.0024187060224825857
GAPDHP58	1.8219307320779983	-14.040824175608774	3.3012596176372067	-4.253171759226298	2.107637908608141e-5	0.0025634524228143035
C5orf38	1.4068805440984233	-14.996392496924411	3.531935266789286	-4.245942058433284	2.1767688186421437e-5	0.0026218389734252957
RFPL4A	2.0387789859828866	-13.788982151186127	3.246957099036631	-4.2467398646188785	2.1690354914412554e-5	0.0026218389734252957
OR1E2	4.416640555992932	-16.40808924212707	3.865335023687025	-4.24493327009877	2.1865848244144875e-5	0.0026218389734252957
IGKV1D-16	3.2995612537007	-16.165579584210924	3.8119846781034483	-4.240725225646416	2.2279874658764044e-5	0.002658940909980197
ASB4	58.915378495465816	-18.8686518139866	4.4668119188948054	-4.224187665966277	2.3980416636557364e-5	0.0028485149107536833
CYP4B1	19.73376617482696	-14.406893512600933	3.413284847649971	-4.2208295397672435	2.434049468242213e-5	0.002877838952684514
TCEAL2	734.9875825705557	-6.826973402755227	1.619013288681958	-4.216749455041891	2.4784908522024402e-5	0.0029168165492123163
ARG1	41.27522671854277	-19.070430426957163	4.532457816442413	-4.20752518816067	2.5818263313919845e-5	0.003017500956556018
NR0B2	11.558929518860346	-18.436326603066814	4.382293612388239	-4.207003964989805	2.5877860288324624e-5	0.003017500956556018
