gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
KCNJ10	8133.640724377244	-11.036567189675672	1.1766465568840143	-9.379679161177013	6.617378162950965e-21	5.300933494658908e-18
TNR	29279.40106202649	-14.351182119713835	1.530935181891176	-9.374127846474668	6.975002228312045e-21	5.418097185471241e-18
AC087499.5	10.92035809777305	-16.608687688169326	1.7730715378981763	-9.367184195995552	7.449330906308629e-21	5.616357307421041e-18
SNORA71D	204.794825465004	-24.01434909694025	2.564509883458755	-9.364108616556429	7.66949139900461e-21	5.617135500630976e-18
GRIA3	3505.528492354917	-8.66792720022214	0.9333887067650865	-9.286513900798317	1.5942442321078132e-20	1.135190462384769e-17
SNORA81	476.62547868473445	-27.108905236309273	2.9335177110787485	-9.241091381152923	2.439956351052132e-20	1.690428137915415e-17
KLK6	452.7377438650132	-22.512007689429463	2.4417327864427505	-9.219685222897049	2.9797365958475636e-20	2.0100675762620117e-17
GABRA5	416.1247332975182	-20.078459204983094	2.1785355121590206	-9.216493875321083	3.0697359000785086e-20	2.017682309297756e-17
CNTN1	13664.26005353225	-13.207953554085005	1.4345284387107997	-9.207174425872587	3.3482234353053877e-20	2.1457089885154577e-17
OR2J2	14.91133418720875	-28.829178003894977	3.137520191837054	-9.188523496645661	3.982703021405928e-20	2.4900636402614526e-17
SNORD10	2650.390377038161	-24.731070559668883	2.7011362399086485	-9.155802730078243	5.3955157048643614e-20	3.2930630852022154e-17
KRT222	44.37715879216018	-25.180926444035602	2.7643944372081055	-9.109020805825027	8.312883563931187e-20	4.9556385413444665e-17
SCRG1	2539.8666691134636	-9.178951720565076	1.0094344641540063	-9.09316260393173	9.61992252745203e-20	5.604479410652394e-17
ADCYAP1R1	14900.163172837787	-10.546385588551379	1.165911133805419	-9.045617013819069	1.4882228600388195e-19	8.293283650920673e-17
SNORA70	1012.0541867220368	-22.66874455465884	2.505600822930558	-9.047229050693481	1.4664220343078053e-19	8.293283650920673e-17
BCAN	61580.19058511384	-11.749984093502551	1.2996132007255077	-9.04113938435154	1.5504718333046023e-19	8.456339356368122e-17
TRAPPC3L	2.9317064645690234	-16.853358461367776	1.865614398748936	-9.033677309024569	1.6599769567766427e-19	8.864968606252595e-17
SNORA20	269.7731427817193	-24.19722795052944	2.6842934622536	-9.014375026721051	1.979961576931952e-19	1.0358027563892582e-16
PMP2	32311.631353307494	-11.33986528970843	1.2630522477599544	-8.978144261110245	2.753718704619441e-19	1.4117765054842948e-16
SNORD15B	803.2276239972772	-23.119502805313665	2.576312283173533	-8.973874384837687	2.8626371098935654e-19	1.4388399936276795e-16
EBLN1	6.829659695077148	-19.201703453518977	2.141041329462917	-8.96839457944315	3.0086752027063145e-19	1.4831611566571858e-16
ADGRB3	2632.3275369643375	-9.648654453793005	1.0774917974014715	-8.954735875541829	3.4054993136448955e-19	1.6471050831315708e-16
TBC1D3P1	9.550178166536176	-23.307705522405904	2.6215056361602094	-8.89096143868885	6.0582401774163585e-19	2.8758690501461283e-16
FRMD8P1	5.38995515308184	-16.631217674142558	1.8730728884848595	-8.879108643548653	6.739825543106672e-19	3.1412488722181167e-16
RNU12	2731.5400290507946	-26.612979170285683	3.008240923459988	-8.846691421136654	9.01522287027348e-19	3.984417638906731e-16
SNX19P2	5.857976995698769	-18.306672232201173	2.0691336045815376	-8.847506121241272	8.949672817559573e-19	3.984417638906731e-16
UBTFL5	6.097386093573688	-19.087842826563353	2.156930012936748	-8.849542039880319	8.787915576655527e-19	3.984417638906731e-16
FAM131B	3747.297172931047	-7.523908486552111	0.8549404689250942	-8.800505719435442	1.362009749628658e-18	5.841438983448194e-16
PKP4P1	4.143214775736487	-17.189466525277172	1.9533322561150956	-8.800073040039084	1.3672713544780042e-18	5.841438983448194e-16
HEPACAM	7502.861601385734	-10.740352400561685	1.2228508717590114	-8.783043499909528	1.5910960404938376e-18	6.68625506590476e-16
NAP1L3	2090.3382682485767	-6.761343347247752	0.7722143363374525	-8.755785834430677	2.0268626793899256e-18	8.3800964392711855e-16
ZNF711	2305.8817243635185	-7.244920110813529	0.8280336977922202	-8.749547427997921	2.1421008592203303e-18	8.715970384960944e-16
HNRNPA3P3	3.6886599673340097	-17.772312234292905	2.0367492477136606	-8.725822412475711	2.6425309415266575e-18	1.058416221173349e-15
NECAP1P1	2.485247607135361	-18.598804097346203	2.132360370929025	-8.722167392954827	2.7292644269714557e-18	1.0763379126305585e-15
RNY1	1579.265289699314	-25.509901056371753	2.9256222932867013	-8.719478626789321	2.7948573859930693e-18	1.085505670190096e-15
CADM2	5384.059104039546	-11.92265935286373	1.375250093726374	-8.669448129654821	4.3421979624729054e-18	1.661311978657171e-15
GABBR2	4968.93040849874	-12.48488310159897	1.4405289490912576	-8.666874143331118	4.441454505204757e-18	1.6742977174473345e-15
TMEM213	4.57213085080084	-17.355572481709782	2.012493451965557	-8.623915006907966	6.470314887854952e-18	2.403768867177882e-15
SNORA8	183.70069311654814	-22.36447101621827	2.5958296633404556	-8.615538735865453	6.961348096590135e-18	2.5492456729713075e-15
NUTM2HP	42.13658700529882	-16.0611412581835	1.8693845424319306	-8.591673298683185	8.57118092980248e-18	3.0945584782331944e-15
SNORA24	100.65813984221907	-22.550719686429122	2.6274957754409662	-8.582590273677791	9.276028440407638e-18	3.302523792241797e-15
AC125238.2	2.664895270367068	-16.424488662777705	1.9146340441398384	-8.578395810441421	9.620540300001827e-18	3.378259315756806e-15
SNORD67	81.6494443512949	-22.875104334201495	2.6836493106031756	-8.523879869035532	1.5429566009556657e-17	5.344885068769937e-15
GLRA3	374.5758449498966	-22.153150234064714	2.6059275107621396	-8.501061576952967	1.8786467825226305e-17	6.420964216424682e-15
ZFP57	45.01428772886155	-23.136819951107956	2.7241576065161524	-8.493201676644905	2.0102102635170872e-17	6.780227617762765e-15
SPDYE10P	62.77849099125952	-17.533107652750495	2.070975322129157	-8.46611133672265	2.5372164776653003e-17	8.446624310191209e-15
HMGN1P36	3.767889167072439	-16.873065417940147	1.9937324169254886	-8.46305415646494	2.6046468274997076e-17	8.559938048221474e-15
GOLGA6L17P	58.293062042041434	-20.38619969389805	2.411921873591303	-8.45226369772227	2.8570840043764583e-17	9.270695109896979e-15
CACNG7	2937.530667028952	-12.423118208455314	1.4708372239337044	-8.446290321120719	3.0070534005558766e-17	9.635350858731167e-15
RPSAP29	3.16740567678347	-22.144258786681306	2.6287868956734064	-8.423755772340266	3.646038892333235e-17	1.1538587773588905e-14
GRIA2	5057.034252649218	-11.73876854272818	1.3951198192880725	-8.414165135091016	3.9570295275548255e-17	1.237006035479761e-14
RMST_8	50.62991753943461	-23.83743310747527	2.8338366062831333	-8.411717547378466	4.040499301059496e-17	1.2478814347392665e-14
CLRN3	4.3144361871603305	-16.882735073999296	2.0078413063682206	-8.40840111240502	4.156376224173805e-17	1.2683874777437063e-14
NLGN4X	6049.822375417623	-8.20922453965607	0.9771252148916666	-8.401404870681004	4.4116848772595974e-17	1.3304603546314414e-14
SNORA37	375.4427145699416	-21.773433932360597	2.592811837261606	-8.397614365783124	4.556406952584498e-17	1.3581271607273374e-14
FAM155A	905.7497928109444	-9.6609819149444	1.1506763256123667	-8.395916123331226	4.6227556520142746e-17	1.3620657285486657e-14
TRAM1L1	434.97392347655136	-7.121909210047015	0.848878449368338	-8.38978680086239	4.870245684497718e-17	1.4186804304138013e-14
RPSAP5	3.3513918358312194	-17.306605210141033	2.067755063200811	-8.369755933931085	5.773769548526394e-17	1.6629753776059054e-14
IGSF11	2024.629193400381	-8.49202561024522	1.0150394029146483	-8.366202913759485	5.950468900049405e-17	1.692744387640015e-14
SNORA12	239.71126936697786	-19.896684244505714	2.3785507592518744	-8.365045045649484	6.009196351534734e-17	1.692744387640015e-14
SNORD89	454.40914914974474	-23.700152416088144	2.8349730304689658	-8.359921650530703	6.275992285246007e-17	1.7486824591303926e-14
NRK	142.47795881361395	-22.23579395537154	2.664126211633508	-8.346374078778224	7.039061557479601e-17	1.9402075695100224e-14
PWRN1	57.49673446237879	-21.648039067695986	2.603317953285599	-8.315557091431879	9.132226915677574e-17	2.4903777101753074e-14
HMGN2P40	2.251851317220756	-18.853590830171477	2.268123134741108	-8.312419436753153	9.377031027611324e-17	2.5302190880188282e-14
SNORA21	179.2767809634874	-21.58727666934638	2.6012030949530893	-8.298958551614245	1.0502800086946963e-16	2.8044664315499835e-14
ZNF853	2426.7326772603133	-5.445479019132558	0.6582563958921163	-8.272580491606853	1.3109030368625927e-16	3.446947698362746e-14
PCSK9	75.24031431116249	9.409293007378455	1.1374930550479958	8.271956444588083	1.3177844832626556e-16	3.446947698362746e-14
PLXNB3	3973.572108848357	-7.005856672874205	0.8482714873502001	-8.258979321300599	1.46923377312927e-16	3.804276620241991e-14
SNORA22	210.65952798652418	-20.877530615939055	2.536829529988487	-8.229772781001097	1.8756889305653662e-16	4.8081410046112593e-14
NLGN3	8450.10566275045	-7.285827990677894	0.8854451071928474	-8.228435542183261	1.8967432209793675e-16	4.813971854117337e-14
PIP5K1P1	6.01440652586857	-15.705550889145762	1.9091067712818863	-8.226648779104236	1.9252391048514818e-16	4.838390118996361e-14
KRTAP5-2	8.684349086842374	-21.003290006276682	2.554952603220421	-8.220618253271248	2.0245674718826479e-16	5.038617725654349e-14
SCN3A	4129.587209611579	-9.054693865475194	1.1018518975026468	-8.217705016434337	2.0743442941097994e-16	5.112859772616403e-14
BMS1P8	10.161596953203318	-17.291581773010403	2.1048129950127907	-8.215257989180802	2.1170860575333795e-16	5.1685127617914904e-14
NALCN	1659.5289893618065	-8.407497258008648	1.0237628439430266	-8.212348502146396	2.1690364092773865e-16	5.2453848410770307e-14
RPSAP31	7.673242880149191	-15.528219772376854	1.8912142514407455	-8.210714233222019	2.1987661938209943e-16	5.2675862254586325e-14
CYP4F2	18.662223320049904	-18.335475917915453	2.2350675373167515	-8.203544461984178	2.3340128163562363e-16	5.539822642081089e-14
TP53TG3C	10.347011299342634	-24.081518112270484	2.9367420639888038	-8.200079403487678	2.402283013068266e-16	5.649552546513021e-14
AP004290.1	3.1018010265334417	-19.12162591484357	2.3360279170280647	-8.185529708553497	2.7110849452219376e-16	6.317813771438104e-14
RNU5B-1	313.42460016214824	-23.923687338830568	2.923425923338238	-8.183442292087323	2.7584840684516447e-16	6.319014771901676e-14
SNORD15A	54.7574805207761	-20.393024826119095	2.492018285841846	-8.183336752374586	2.7609021395528895e-16	6.319014771901676e-14
XKR3	5.678230386362719	-17.9145691918788	2.1900078333201893	-8.180139321565434	2.835158778497135e-16	6.401550301303102e-14
SNORD33	276.73620792716935	-25.10820403778443	3.069597339384417	-8.179640930630882	2.846909317112248e-16	6.401550301303102e-14
ZNF729	38.07737880945408	-26.11646853123663	3.194692681123137	-8.174954882375427	2.9597660894405204e-16	6.59744729884507e-14
SCN1A	2830.217608874495	-10.857188836251076	1.3350620068565227	-8.132347996191523	4.2105400436971436e-16	9.30456754139074e-14
KCNQ2	5300.439868787309	-11.425870818081615	1.4061501124330138	-8.12564086654434	4.450048320137166e-16	9.749789627213342e-14
TNNT3	33.09250464960216	-20.516005737507676	2.5259492443958833	-8.122097379044673	4.581954483959702e-16	9.953713664561272e-14
SNORA74B	778.0929062083221	-20.886999106540472	2.5763252046097813	-8.107283610457122	5.176394108048627e-16	1.1150561896278866e-13
OR2C3	8.526173249034272	-18.22567415154279	2.256857990389606	-8.075684969614086	6.709890917082047e-16	1.43334453140401e-13
BRSK1	2292.017500850368	-5.320485797072238	0.6591007984192166	-8.072340087939294	6.896346345453445e-16	1.460999522473997e-13
PIK3C2G	88.33166387806479	-20.929036401266348	2.5936813096133133	-8.069239780421062	7.073722394041408e-16	1.47420975486876e-13
SCARNA1	114.71681982224649	-20.986725436697682	2.6005309170440976	-8.070169556204437	7.020060995217822e-16	1.47420975486876e-13
SNORD116-8	54.27636492797422	-22.002618704820406	2.727124914256229	-8.068064132229601	7.142153075170027e-16	1.4764673542653908e-13
AC112198.1	3.066744957977794	-18.10374804891001	2.24606748551005	-8.060197730345092	7.617113814621465e-16	1.5620567641920532e-13
SNORD16	24.84373183897791	-23.73945566325529	2.94908173857186	-8.04977880157079	8.294380629270895e-16	1.6874456591327788e-13
RN7SL665P	25.99455719165116	-22.305083561523926	2.7715158942686324	-8.047972449896395	8.41768903112019e-16	1.699047563966417e-13
TEX13C	28.386962143968166	-17.88866199534637	2.224704434175291	-8.040916231633165	8.91692016642086e-16	1.7857525902033778e-13
OLIG2	8915.114926544788	-11.012997045462013	1.369897305232032	-8.039286597177911	9.036300864443123e-16	1.7956320647994962e-13
PDZD4	5731.1577749890375	-6.955881147939092	0.8655385602007797	-8.036477480940341	9.245793196998558e-16	1.8231281754758544e-13
RN7SL573P	131.37228178401134	-23.523322485442904	2.932313638728222	-8.02210315252813	1.0394978874628336e-15	2.0340831181085707e-13
SNORA80A	366.6052955435289	-21.795935308868824	2.7191773691027628	-8.015635742092378	1.0956878165685376e-15	2.1277925371149918e-13
RN7SL116P	137.33621975004166	-22.770519088338645	2.8411498311628685	-8.014543562110832	1.1054677512175467e-15	2.1306436341887661e-13
SNORA3B	24.918750549333573	-19.822697056067444	2.4863338196721156	-7.972661152427857	1.5529353569897514e-15	2.970742159781738e-13
C2orf72	3202.0971671672423	-7.82826983921496	0.9824769182217241	-7.967891859876027	1.6140400388790047e-15	3.064763137527734e-13
PLP1	49938.50843931569	-13.061563957082704	1.6402956118288745	-7.9629329389715915	1.6800852706857963e-15	3.16671366387939e-13
SNORA27	121.47289990210167	-22.03750557861102	2.770205238598854	-7.955188760583459	1.7885860560940034e-15	3.346614230796619e-13
RNF180	1897.3930548324788	-7.002685995219344	0.8804550937081693	-7.953484561860477	1.8133738601656807e-15	3.3684076472092077e-13
NF1P9	3.4095236850985464	-22.52441740477683	2.83870822447248	-7.9347420106772555	2.1093332912573884e-15	3.8899747905102084e-13
CT45A10	13.37091253133893	-20.881121618131093	2.6331812230966767	-7.929997918477656	2.19149559290476e-15	4.0126284306086154e-13
KDM5D	1226.9632711728477	-24.1990792946668	3.0600083316891333	-7.90817431575712	2.611909185968176e-15	4.748487948447392e-13
SNORD116-15	139.74639211933885	-24.045307668390272	3.0413743511437334	-7.906066433205711	2.656494478342083e-15	4.795533764635278e-13
RPL10L	4.822653101637839	-15.707136165606483	1.9897556810158925	-7.894002422240617	2.9264648334483182e-15	5.245944023819174e-13
FAR2P1	81.8736844238148	-20.375569259901614	2.582966185899656	-7.8884382502300285	3.0599156603221028e-15	5.447074863659499e-13
DRD5P2	13.147205634777709	-21.777042614884028	2.76150820370723	-7.885923563670423	3.1221768334625195e-15	5.519577996481257e-13
SNORA31	172.5283088638469	-21.152507637178324	2.682905133382381	-7.884180239541688	3.1660702679530674e-15	5.558838715664996e-13
GALNT13	2103.143966621327	-11.228164181041798	1.425805224631497	-7.874963555378853	3.408421959944042e-15	5.943638674911944e-13
FYN	11570.306833436505	-3.699862325494623	0.4702398318033264	-7.86803259797451	3.602617196807709e-15	6.239830352903299e-13
SNORA67	309.539997935195	-21.20940966334878	2.7098779510399265	-7.826702916716077	5.0083067368657256e-15	8.616304355222551e-13
DCC	2452.7709587614595	-10.30503609097811	1.319179699244626	-7.81170002606837	5.642171781562481e-15	9.642095429904843e-13
OR52I1	3.7045052028011747	-18.27840144939185	2.3404541037602753	-7.809767096062672	5.729375937740377e-15	9.726279654836876e-13
GRIA4	5649.760207097749	-9.487289064339015	1.2151964489474423	-7.807206046854852	5.846963960749767e-15	9.86059698485918e-13
PRPF38AP1	3.41693468997958	-17.313676014082603	2.2198396943580097	-7.799516360612615	6.214488299603499e-15	1.0411908043923929e-12
POU4F2	9.841774357517245	-19.173710168966146	2.4613591937822608	-7.789887074345603	6.706911040136022e-15	1.1163958285899144e-12
SLITRK2	3876.0814047784197	-8.485161390167743	1.0903147821131034	-7.782304275213924	7.121533082521008e-15	1.1734515033147456e-12
NUDT10	557.4309170272339	-9.879355895090962	1.2695211017310786	-7.781954850234302	7.14123564473357e-15	1.1734515033147456e-12
BCHE	2698.3343983661534	-7.364577640872343	0.9482516085418291	-7.766480514804714	8.069698695128662e-15	1.3175710595600517e-12
UGT8	3131.4013220188394	-12.40173764674513	1.5975299932958869	-7.763070301521493	8.28976305290137e-15	1.3449353550510995e-12
RN7SL664P	101.11368456241554	-22.9816327462177	2.9646553088642333	-7.751873439554097	9.054661288780606e-15	1.4597936319283148e-12
OPALIN	249.9989103340177	-22.62934102976611	2.921100403639777	-7.746854918635896	9.419647535812497e-15	1.5091452808313598e-12
MAPT	11515.394630032632	-6.785249665986456	0.8774244733387163	-7.733143845609505	1.0492262632239913e-14	1.6705506851853287e-12
DDX3Y	1424.1048305381307	-23.5468854484848	3.0458834592349495	-7.7307243575232505	1.0693634419598e-14	1.6921026216788587e-12
ENPP7	8.351554961768976	-15.694674643264511	2.0305066135819003	-7.729437835013221	1.0802254366791324e-14	1.698803610051097e-12
ST8SIA1	2799.820060219921	-6.616295421287252	0.8562962111627634	-7.726643344950684	1.1041944772147135e-14	1.7259098310318272e-12
OPCML	2603.860460007179	-10.862463956870243	1.4061866949455761	-7.724766559031235	1.1205851223934885e-14	1.7304264474358242e-12
BTNL2	4.263972892347754	-21.64310453473776	2.8016906350299946	-7.725015840125422	1.118394350484448e-14	1.7304264474358242e-12
TP53TG3B	15.994955135222511	-26.021437705364264	3.37373487005981	-7.712946840100376	1.2294530838121625e-14	1.8871736736791e-12
SNORA80B	286.7055607960702	-21.433042354712462	2.7805495057145153	-7.708203831891435	1.2760083585389321e-14	1.946976087070654e-12
LINC01632	19.162914316206486	-21.153383229953157	2.7483534970548833	-7.696747617299222	1.3957318797007405e-14	2.117052722144898e-12
LUZP2	3601.1774380540755	-11.505536519835877	1.4983299418285008	-7.678907160992184	1.6045145974498842e-14	2.419419246531196e-12
NPAP1	87.85976997320498	-19.7931068560869	2.579154019374481	-7.674263230269318	1.66372119714853e-14	2.4940250975266327e-12
NPAS4	36.18831850698739	-16.366603334247515	2.133209415534021	-7.672290969215674	1.6895115172819708e-14	2.517961525232909e-12
SNORA75	21.80249488047307	-19.88314179705651	2.593323351443236	-7.667050769427247	1.759961296960869e-14	2.6077946755083764e-12
CRYGA	4.274078415838551	-17.033606770069916	2.22510094014229	-7.655206315710179	1.930021346985083e-14	2.8433429430238862e-12
KCNQ5	945.1759770966593	-7.911899822071702	1.0344716004512682	-7.648252323814679	2.0372915570998628e-14	2.9842246728398787e-12
LRRC4C	1487.6185201943135	-6.783258661475388	0.8872753186567303	-7.645043786121251	2.08874238991705e-14	3.042205819496231e-12
LSAMP	11049.347896416333	-7.122776968348734	0.9331552523260216	-7.633003137038776	2.2934729987763843e-14	3.3215190311092563e-12
SLC5A1	5.4648677653136515	-13.998454275778975	1.838143389069628	-7.6155398751912715	2.6259155687748823e-14	3.781613465728951e-12
OR2T33	11.245336808180733	-19.666218807735426	2.5848186723293636	-7.608355285522911	2.7760585186664857e-14	3.9755019032121056e-12
TPO	14.678711267244253	-17.551721113515434	2.3087995448030347	-7.602098308197988	2.913672504755206e-14	4.126468562811876e-12
NKAIN4	2975.5699021651712	-9.552248879095483	1.256430220904942	-7.602689524783549	2.900387561736882e-14	4.126468562811876e-12
BMPER	783.5743044301645	-8.972709284477386	1.1834664268748247	-7.581718484546777	3.410075807708884e-14	4.802960618396128e-12
GABRB3	2425.9105551199186	-9.765017598618645	1.2885494013656256	-7.578302848357634	3.5010440363300787e-14	4.904140045206844e-12
SCNN1A	33.50931701150078	7.646892348101133	1.0091612483423118	7.577473233997264	3.5234967991669774e-14	4.908767225535125e-12
KRT17P4	14.497113444381476	-18.45649366811109	2.436116545514388	-7.576194867234476	3.558372138553137e-14	4.9305573729551954e-12
ELAVL3	4225.701850774689	-8.442375646792422	1.1146292158165179	-7.574156075397672	3.614696401441484e-14	4.981673524438226e-12
COQ10A	486.4798012233839	3.3389290663956626	0.4409639991722862	7.571885851595634	3.678446275686147e-14	5.0406375304418605e-12
RFX6	6.649323970591686	-16.352696885921794	2.159844196332307	-7.571239126271597	3.6968083628113826e-14	5.0406375304418605e-12
COL6A5	7.234101488707404	-21.57390432737055	2.8516091087616924	-7.5655195030356	3.863175476231605e-14	5.2396105903556065e-12
FAM86GP	3.0675786254935713	-17.491424426250678	2.312890567496993	-7.562581936239152	3.9514604689495656e-14	5.331144087423851e-12
FAM171A1	3937.262732476647	-4.064938521188135	0.5376998163195169	-7.559865928562322	4.034850316726174e-14	5.415149372720354e-12
BRINP3	1958.7803527661886	-14.712399817278543	1.9491071996788523	-7.548276369664355	4.41056229281765e-14	5.8885600944837306e-12
GFAP	646634.2973763312	-10.65315655817906	1.4145015996548016	-7.53138530262453	5.020480073263759e-14	6.668133999898612e-12
RN7SL736P	73.88958001669738	-19.828297925021584	2.63310394145962	-7.530389367777893	5.058923848312987e-14	6.684559480806964e-12
SNORD116-22	70.97086347276063	-22.7721233230006	3.0268164601214353	-7.523456946605538	5.3346572358883856e-14	7.012748901782712e-12
USP9Y	1305.765438394389	-23.540867079522723	3.134252650073286	-7.510839012602346	5.874960406635417e-14	7.683608931821034e-12
NRXN1	7364.854178920548	-10.188441272557972	1.3576144199667692	-7.504664890644987	6.158594465724107e-14	8.013675661643237e-12
POU3F2	4554.074846763368	-7.640492566609689	1.018587540821739	-7.501066192549115	6.330081259269472e-14	8.195217323238064e-12
C16orf82	6.173669159237105	-21.302354506043404	2.840713163368215	-7.498945962141894	6.433304030825314e-14	8.287000780209854e-12
SNORA16A	156.02355425135227	-19.513876996917013	2.6035428610638967	-7.495124158986565	6.623563456354662e-14	8.48942128200977e-12
CSMD1	2569.8524560521723	-10.768819776725685	1.4386043525366223	-7.485602109946032	7.121986020872756e-14	9.072021680537996e-12
SNORD116-9	214.0254334815787	-23.53579790000709	3.1446227889244676	-7.4844582259282255	7.184288059410209e-14	9.072021680537996e-12
SNORD116-3	214.0254334815787	-23.53579790000709	3.1446227889244676	-7.4844582259282255	7.184288059410209e-14	9.072021680537996e-12
MKRN3	855.4857594805352	-8.628912703438054	1.1563148929217968	-7.46242460099633	8.494462621560615e-14	1.0673875237308078e-11
KRT17P1	20.571974307147673	-16.964467936485658	2.27511898601699	-7.456518995599896	8.883829319174667e-14	1.1108686866718216e-11
EPB42	9.496186530185277	-14.840442577941616	1.990808401139158	-7.45448058660481	9.022255948221241e-14	1.1227014998869093e-11
GGT3P	35.54274871957744	-18.189880587438925	2.4451004881624514	-7.439318210233982	1.0120626808770887e-13	1.2532953991112702e-11
GRID1	1960.3459858849124	-6.5017510115202	0.8744005351915748	-7.435666779521943	1.0404180611333067e-13	1.276080219095272e-11
ZNRF4	4.406458372963776	-18.09922540879952	2.434033198042511	-7.4358991583825595	1.0385904776772163e-13	1.276080219095272e-11
ARC	6201.645501906278	-9.122550801506664	1.2305590164112261	-7.413338718293626	1.2315879608099117e-13	1.503358370828632e-11
MAGEH1	2161.915560658217	-4.315601946149907	0.5825990054561315	-7.407499679425496	1.2870279577726375e-13	1.5635864772295635e-11
PCDHB10	1274.7518169042028	-5.539415232858354	0.7496480465788498	-7.389354588647894	1.4754322111246906e-13	1.7840202499986e-11
GRIK2	2069.833354777869	-11.793320811181314	1.5961382684841425	-7.388658641949276	1.4831739347501132e-13	1.7842863152357297e-11
KRT17P7	5.700682292321621	-19.58657049184328	2.6511021107599677	-7.3880860387639204	1.4895735018352427e-13	1.7842863152357297e-11
ATP6V1G2	1384.963496147298	-6.880648891594183	0.9335909693811641	-7.37008938310003	1.7051367327334688e-13	2.0329988375297552e-11
BAGE2	41.805143853351666	-19.742559673789447	2.681185127005461	-7.363370576294129	1.793236538839271e-13	2.118332969428842e-11
SMARCE1P2	3.274601196659328	-18.13381169597903	2.4625881670349528	-7.363720795350369	1.7885358166727116e-13	2.118332969428842e-11
